t,det_idx,label,x,y,z,matched_gt,gt_dist,is_fp
1784267610.387,7,obj_7,0.0084,0.3750,1.0280,obj_7,0.014725727524074896,0
1784267610.387,8,gray scissors,0.3354,0.4276,1.7840,,,1
1784267610.387,9,blue box,1.9119,-0.8019,0.7377,,,1
1784267610.883,0,obj_0,2.7251,-0.9528,1.1968,obj_0,0.0038273761622987642,0
1784267610.883,1,obj_1,2.8889,-0.6033,1.0861,obj_1,0.0148529967948643,0
1784267610.883,2,obj_2,3.2616,-0.6382,1.1339,obj_2,0.021908882629737367,0
1784267610.883,3,obj_3,1.7713,-0.9659,1.2377,obj_3,0.0055877958904632045,0
1784267610.883,4,obj_4,1.4678,0.5973,1.0841,obj_4,0.021499877447701026,0
1784267610.883,5,obj_5,2.0109,0.6088,1.0250,obj_5,0.012443605797699878,0
1784267610.883,6,obj_6,-0.0128,-0.0038,1.0441,obj_6,0.015988872111477728,0
1784267610.883,7,obj_7,0.0083,0.3749,1.0280,obj_7,0.014824867439064903,0
1784267610.883,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267610.883,9,blue box,1.9117,-0.8019,0.7384,,,1
1784267611.383,0,obj_0,2.7243,-0.9530,1.1968,obj_0,0.003978997820960459,0
1784267611.383,1,obj_1,2.8889,-0.6034,1.0861,obj_1,0.01486153416300786,0
1784267611.383,2,obj_2,3.2616,-0.6382,1.1339,obj_2,0.021900639274177888,0
1784267611.383,3,obj_3,1.7713,-0.9659,1.2377,obj_3,0.005561134045521346,0
1784267611.383,4,obj_4,1.4678,0.5973,1.0840,obj_4,0.021560840046980327,0
1784267611.383,5,obj_5,2.0110,0.6089,1.0250,obj_5,0.01251513140699898,0
1784267611.383,6,obj_6,-0.0133,-0.0039,1.0441,obj_6,0.01651662669031617,0
1784267611.383,7,obj_7,0.0083,0.3749,1.0280,obj_7,0.014874480314168357,0
1784267611.383,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267611.383,9,blue box,1.9116,-0.8019,0.7387,,,1
1784267611.881,0,obj_0,2.7241,-0.9531,1.1969,obj_0,0.004042739780552479,0
1784267611.881,1,obj_1,2.8890,-0.6034,1.0861,obj_1,0.014865804854702432,0
1784267611.881,2,obj_2,3.2616,-0.6382,1.1339,obj_2,0.02189651910995527,0
1784267611.881,3,obj_3,1.7713,-0.9659,1.2377,obj_3,0.005547827792841236,0
1784267611.881,4,obj_4,1.4678,0.5973,1.0840,obj_4,0.021591322614238056,0
1784267611.881,5,obj_5,2.0110,0.6089,1.0250,obj_5,0.012550899455725607,0
1784267611.881,6,obj_6,-0.0136,-0.0040,1.0441,obj_6,0.01678090371306896,0
1784267611.881,7,obj_7,0.0082,0.3749,1.0280,obj_7,0.01489929735610258,0
1784267611.881,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267611.881,9,blue box,1.9115,-0.8019,0.7389,,,1
1784267612.383,0,obj_0,2.7240,-0.9531,1.1969,obj_0,0.004060177193328528,0
1784267612.383,1,obj_1,2.8890,-0.6034,1.0861,obj_1,0.014867940701951247,0
1784267612.383,2,obj_2,3.2616,-0.6382,1.1339,obj_2,0.021894459406482304,0
1784267612.383,3,obj_3,1.7713,-0.9659,1.2377,obj_3,0.005541180885808503,0
1784267612.383,4,obj_4,1.4678,0.5973,1.0840,obj_4,0.021606564213206565,0
1784267612.383,5,obj_5,2.0110,0.6089,1.0250,obj_5,0.012568784778050509,0
1784267612.383,6,obj_6,-0.0137,-0.0040,1.0441,obj_6,0.016913136694550537,0
1784267612.383,7,obj_7,0.0082,0.3749,1.0280,obj_7,0.014911708512724496,0
1784267612.383,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267612.383,9,blue box,1.9115,-0.8019,0.7389,,,1
1784267612.887,0,obj_0,2.7240,-0.9531,1.1969,obj_0,0.004064628370780951,0
1784267612.887,1,obj_1,2.8890,-0.6034,1.0861,obj_1,0.014869008750862932,0
1784267612.887,2,obj_2,3.2616,-0.6382,1.1339,obj_2,0.021893429649436826,0
1784267612.887,3,obj_3,1.7713,-0.9659,1.2377,obj_3,0.005537858993652056,0
1784267612.887,4,obj_4,1.4678,0.5973,1.0840,obj_4,0.02161418509133131,0
1784267612.887,5,obj_5,2.0110,0.6089,1.0250,obj_5,0.012577727762088545,0
1784267612.887,6,obj_6,-0.0138,-0.0041,1.0441,obj_6,0.016979276159173995,0
1784267612.887,7,obj_7,0.0082,0.3749,1.0280,obj_7,0.01491791474803061,0
1784267612.887,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267612.887,9,blue box,1.9115,-0.8019,0.7390,,,1
1784267613.881,0,obj_0,2.7240,-0.9531,1.1969,obj_0,0.004066026852719978,0
1784267613.881,1,obj_1,2.8890,-0.6034,1.0861,obj_1,0.014869809842344553,0
1784267613.881,2,obj_2,3.2616,-0.6382,1.1339,obj_2,0.02189265737308744,0
1784267613.881,3,obj_3,1.7713,-0.9659,1.2377,obj_3,0.005535368259167231,0
1784267613.881,4,obj_4,1.4678,0.5973,1.0840,obj_4,0.02161990078428459,0
1784267613.881,5,obj_5,2.0110,0.6089,1.0250,obj_5,0.012584435140998603,0
1784267613.881,6,obj_6,-0.0139,-0.0041,1.0441,obj_6,0.017028890662333575,0
1784267613.881,7,obj_7,0.0082,0.3749,1.0280,obj_7,0.0149225697114973,0
1784267613.881,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267613.881,9,blue box,1.9115,-0.8019,0.7390,,,1
1784267614.415,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.004116075619167862,0
1784267614.415,1,obj_1,2.8890,-0.6036,1.0861,obj_1,0.015080163640904809,0
1784267614.415,2,obj_2,3.2616,-0.6382,1.1340,obj_2,0.021905662087174232,0
1784267614.415,3,obj_3,1.7712,-0.9660,1.2366,obj_3,0.006624629481183175,0
1784267614.415,4,obj_4,1.4678,0.5973,1.0841,obj_4,0.021503107546771937,0
1784267614.415,5,obj_5,2.0110,0.6088,1.0251,obj_5,0.01239326794588275,0
1784267614.415,6,obj_6,-0.0055,-0.0017,1.0439,obj_6,0.008856301066571492,0
1784267614.415,7,obj_7,0.0087,0.3748,1.0280,obj_7,0.014480291481965044,0
1784267614.415,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267614.415,9,blue box,1.9115,-0.8019,0.7390,,,1
1784267614.879,0,obj_0,2.7242,-0.9531,1.1967,obj_0,0.004129544874545605,0
1784267614.879,1,obj_1,2.8891,-0.6037,1.0861,obj_1,0.015185879870970307,0
1784267614.879,2,obj_2,3.2616,-0.6382,1.1340,obj_2,0.021912182962319986,0
1784267614.879,3,obj_3,1.7712,-0.9660,1.2361,obj_3,0.007170971446122863,0
1784267614.879,4,obj_4,1.4679,0.5974,1.0842,obj_4,0.021444723819382814,0
1784267614.879,5,obj_5,2.0110,0.6087,1.0252,obj_5,0.012297930984614163,0
1784267614.879,6,obj_6,-0.0013,-0.0006,1.0438,obj_6,0.005426798559346708,0
1784267614.879,7,obj_7,0.0089,0.3748,1.0281,obj_7,0.014259604212529267,0
1784267614.879,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267614.879,9,blue box,1.9115,-0.8019,0.7390,,,1
1784267615.380,0,obj_0,2.7242,-0.9531,1.1967,obj_0,0.00413297100870798,0
1784267615.380,1,obj_1,2.8891,-0.6038,1.0861,obj_1,0.015238869549074744,0
1784267615.380,2,obj_2,3.2616,-0.6382,1.1340,obj_2,0.02191544802460052,0
1784267615.380,3,brown bottle,1.7712,-0.9660,1.2358,obj_3,0.007444460458617731,0
1784267615.380,4,brown teddy bear,1.4679,0.5974,1.0842,obj_4,0.021415535209283527,0
1784267615.380,5,brown banana,2.0110,0.6087,1.0252,obj_5,0.012250325843633413,0
1784267615.380,6,obj_6,0.0008,0.0000,1.0438,obj_6,0.004376737277493365,0
1784267615.380,7,obj_7,0.0090,0.3747,1.0281,obj_7,0.014149379708787458,0
1784267615.380,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267615.380,9,blue box,1.9115,-0.8019,0.7390,,,1
1784267615.880,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.0041772742101180305,0
1784267615.880,1,obj_1,2.8890,-0.6034,1.0861,obj_1,0.014919305866061064,0
1784267615.880,2,obj_2,3.2616,-0.6381,1.1340,obj_2,0.021966089554079485,0
1784267615.880,3,brown bottle,1.7711,-0.9660,1.2365,obj_3,0.006809140768519574,0
1784267615.880,4,brown teddy bear,1.4678,0.5973,1.0841,obj_4,0.02152905371221926,0
1784267615.880,5,brown banana,2.0110,0.6085,1.0252,obj_5,0.012089122206283944,0
1784267615.880,6,obj_6,-0.0065,-0.0020,1.0439,obj_6,0.00983605238111056,0
1784267615.880,7,obj_7,0.0091,0.3747,1.0281,obj_7,0.014094298055087023,0
1784267615.880,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267615.880,9,blue box,1.9118,-0.8019,0.7361,,,1
1784267616.383,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.0041883503300492834,0
1784267616.383,1,obj_1,2.8890,-0.6032,1.0860,obj_1,0.014761429201383656,0
1784267616.383,2,obj_2,3.2616,-0.6380,1.1340,obj_2,0.02199156295563315,0
1784267616.383,3,brown bottle,1.7710,-0.9660,1.2368,obj_3,0.00649345582504949,0
1784267616.383,4,brown teddy bear,1.4678,0.5973,1.0840,obj_4,0.021585820321846153,0
1784267616.383,5,brown banana,2.0110,0.6084,1.0252,obj_5,0.012008903722002211,0
1784267616.383,6,obj_6,-0.0102,-0.0031,1.0440,obj_6,0.013383627371341826,0
1784267616.383,7,obj_7,0.0091,0.3747,1.0281,obj_7,0.014066764982631387,0
1784267616.383,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267616.383,9,blue box,1.9120,-0.8019,0.7347,,,1
1784267616.881,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.00419111937972882,0
1784267616.881,1,obj_1,2.8889,-0.6031,1.0860,obj_1,0.014682985141834564,0
1784267616.881,2,gray canned food,3.2616,-0.6380,1.1340,obj_2,0.022004337661231672,0
1784267616.881,3,brown bottle,1.7710,-0.9660,1.2370,obj_3,0.006336193309151715,0
1784267616.881,4,brown teddy bear,1.4678,0.5973,1.0840,obj_4,0.02161420544929041,0
1784267616.881,5,brown banana,2.0110,0.6084,1.0252,obj_5,0.011968892564197251,0
1784267616.881,6,obj_6,-0.0120,-0.0036,1.0440,obj_6,0.015205348921915432,0
1784267616.881,7,obj_7,0.0091,0.3747,1.0281,obj_7,0.014053000398296735,0
1784267616.881,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267616.881,9,blue box,1.9121,-0.8019,0.7340,,,1
1784267617.384,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.004191811643375417,0
1784267617.384,1,obj_1,2.8889,-0.6030,1.0860,obj_1,0.014643889000652435,0
1784267617.384,2,gray canned food,3.2616,-0.6380,1.1340,obj_2,0.02201073449595054,0
1784267617.384,3,brown bottle,1.7710,-0.9660,1.2370,obj_3,0.006257719804924445,0
1784267617.384,4,brown teddy bear,1.4678,0.5973,1.0840,obj_4,0.02162839846657737,0
1784267617.384,5,brown banana,2.0110,0.6083,1.0252,obj_5,0.011948911793937615,0
1784267617.384,6,obj_6,-0.0130,-0.0038,1.0441,obj_6,0.016123486195842418,0
1784267617.384,7,obj_7,0.0091,0.3747,1.0281,obj_7,0.014046118595776409,0
1784267617.384,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267617.384,9,blue box,1.9122,-0.8019,0.7336,,,1
1784267617.884,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.004191984709363818,0
1784267617.884,1,obj_1,2.8889,-0.6030,1.0860,obj_1,0.014624372696923746,0
1784267617.884,2,gray canned food,3.2616,-0.6380,1.1340,obj_2,0.022013935281380303,0
1784267617.884,3,brown bottle,1.7710,-0.9660,1.2371,obj_3,0.006218524234017789,0
1784267617.884,4,brown teddy bear,1.4678,0.5973,1.0840,obj_4,0.02163549508835157,0
1784267617.884,5,brown banana,2.0110,0.6083,1.0252,obj_5,0.011938927647309043,0
1784267617.884,6,obj_6,-0.0134,-0.0039,1.0441,obj_6,0.0165840221684151,0
1784267617.884,7,obj_7,0.0091,0.3747,1.0281,obj_7,0.01404267781713797,0
1784267617.884,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267617.884,9,blue box,1.9122,-0.8019,0.7334,,,1
1784267618.384,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.004192027975865509,0
1784267618.384,1,obj_1,2.8889,-0.6030,1.0860,obj_1,0.014614622523908377,0
1784267618.384,2,gray canned food,3.2616,-0.6380,1.1340,obj_2,0.022015536265811087,0
1784267618.384,3,brown bottle,1.7710,-0.9660,1.2371,obj_3,0.006198936971764201,0
1784267618.384,4,brown teddy bear,1.4678,0.5973,1.0840,obj_4,0.021639043427488895,0
1784267618.384,5,brown banana,2.0110,0.6083,1.0252,obj_5,0.011933937138187614,0
1784267618.384,6,obj_6,-0.0136,-0.0040,1.0441,obj_6,0.016814621851380232,0
1784267618.384,7,obj_7,0.0091,0.3747,1.0281,obj_7,0.014040957458500454,0
1784267618.384,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267618.384,9,blue box,1.9122,-0.8019,0.7334,,,1
1784267618.887,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.004200627538431963,0
1784267618.887,1,obj_1,2.8878,-0.6045,1.0858,obj_1,0.014734682896893002,0
1784267618.887,2,gray canned food,3.2616,-0.6381,1.1340,obj_2,0.02197298932957633,0
1784267618.887,3,brown bottle,1.7711,-0.9659,1.2370,obj_3,0.006265558050607173,0
1784267618.887,4,brown teddy bear,1.4679,0.5975,1.0842,obj_4,0.021435160745443212,0
1784267618.887,5,brown banana,2.0110,0.6082,1.0252,obj_5,0.011883921740199647,0
1784267618.887,6,obj_6,-0.0138,-0.0040,1.0441,obj_6,0.016930000665235274,0
1784267618.887,7,obj_7,0.0086,0.3748,1.0280,obj_7,0.014546125902956456,0
1784267618.887,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267618.887,9,blue box,1.9116,-0.8019,0.7350,,,1
1784267619.387,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.0042027778140975355,0
1784267619.387,1,obj_1,2.8872,-0.6052,1.0857,obj_1,0.014883211523783385,0
1784267619.387,2,gray canned food,3.2616,-0.6381,1.1340,obj_2,0.021951844637665453,0
1784267619.387,3,brown bottle,1.7711,-0.9659,1.2370,obj_3,0.006299248977551924,0
1784267619.387,4,brown teddy bear,1.4679,0.5975,1.0842,obj_4,0.021333564432755213,0
1784267619.387,5,brown banana,2.0110,0.6082,1.0252,obj_5,0.011858980685219641,0
1784267619.387,6,obj_6,-0.0138,-0.0041,1.0441,obj_6,0.01698770934601034,0
1784267619.387,7,obj_7,0.0083,0.3749,1.0280,obj_7,0.014799145437559695,0
1784267619.387,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267619.387,9,blue box,1.9114,-0.8019,0.7359,,,1
1784267619.888,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.004203315407013343,0
1784267619.888,1,obj_1,2.8869,-0.6056,1.0856,obj_1,0.014978946995182273,0
1784267619.888,2,gray canned food,3.2616,-0.6382,1.1341,obj_2,0.021941304594514953,0
1784267619.888,3,brown bottle,1.7711,-0.9659,1.2370,obj_3,0.006316187767532926,0
1784267619.888,4,brown teddy bear,1.4679,0.5976,1.0843,obj_4,0.021282853975874216,0
1784267619.888,5,brown banana,2.0110,0.6082,1.0252,obj_5,0.01184652694158528,0
1784267619.888,6,obj_6,-0.0138,-0.0041,1.0441,obj_6,0.017016568447671198,0
1784267619.888,7,obj_7,0.0082,0.3749,1.0280,obj_7,0.014925757578794012,0
1784267619.888,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267619.888,9,blue box,1.9112,-0.8019,0.7363,,,1
1784267620.382,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.004203449806741185,0
1784267620.382,1,obj_1,2.8868,-0.6058,1.0856,obj_1,0.015032069578167674,0
1784267620.382,2,gray canned food,3.2616,-0.6382,1.1341,obj_2,0.021936042662232636,0
1784267620.382,3,brown bottle,1.7711,-0.9659,1.2370,obj_3,0.006324680275747644,0
1784267620.382,4,brown teddy bear,1.4679,0.5976,1.0843,obj_4,0.021257520855437237,0
1784267620.382,5,brown banana,2.0110,0.6082,1.0252,obj_5,0.011840304281184011,0
1784267620.382,6,obj_6,-0.0139,-0.0041,1.0441,obj_6,0.017030999181760723,0
1784267620.382,7,obj_7,0.0082,0.3749,1.0280,obj_7,0.014989088486392913,0
1784267620.382,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267620.382,9,blue box,1.9112,-0.8019,0.7365,,,1
1784267620.887,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.004203483406766929,0
1784267620.887,1,obj_1,2.8867,-0.6058,1.0856,obj_1,0.015059928763570743,0
1784267620.887,2,gray canned food,3.2616,-0.6382,1.1341,obj_2,0.02193341372011336,0
1784267620.887,3,brown bottle,1.7711,-0.9659,1.2370,obj_3,0.006328932281041866,0
1784267620.887,4,brown teddy bear,1.4679,0.5976,1.0843,obj_4,0.021244859845291588,0
1784267620.887,5,brown banana,2.0110,0.6082,1.0252,obj_5,0.011837194005774808,0
1784267620.887,6,obj_6,-0.0139,-0.0041,1.0441,obj_6,0.0170382148437434,0
1784267620.887,7,obj_7,0.0081,0.3749,1.0280,obj_7,0.01502076005781824,0
1784267620.887,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267620.887,9,blue box,1.9111,-0.8019,0.7366,,,1
1784267621.404,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.004161388012829093,0
1784267621.404,1,obj_1,2.8866,-0.6056,1.0856,obj_1,0.014744658327943303,0
1784267621.404,2,gray canned food,3.2616,-0.6382,1.1339,obj_2,0.021902047704713053,0
1784267621.404,3,brown bottle,1.7711,-0.9660,1.2370,obj_3,0.006260911033145843,0
1784267621.404,4,brown teddy bear,1.4679,0.5975,1.0842,obj_4,0.02142356252013651,0
1784267621.404,5,brown banana,2.0110,0.6085,1.0252,obj_5,0.012035763776473626,0
1784267621.404,6,obj_6,-0.0055,-0.0017,1.0439,obj_6,0.008860564653774421,0
1784267621.404,7,obj_7,0.0074,0.3750,1.0280,obj_7,0.015740349658600754,0
1784267621.404,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267621.404,9,blue box,1.9120,-0.8019,0.7350,,,1
1784267621.884,0,obj_0,2.7241,-0.9531,1.1967,obj_0,0.004150886434926008,0
1784267621.884,1,obj_1,2.8865,-0.6054,1.0856,obj_1,0.014587228671782063,0
1784267621.884,2,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.021886736310951987,0
1784267621.884,3,brown bottle,1.7710,-0.9660,1.2371,obj_3,0.006227388952606436,0
1784267621.884,4,brown teddy bear,1.4679,0.5974,1.0841,obj_4,0.021513168351047274,0
1784267621.884,5,brown banana,2.0110,0.6086,1.0253,obj_5,0.012136215732921818,0
1784267621.884,6,obj_6,-0.0013,-0.0006,1.0438,obj_6,0.005428359758823707,0
1784267621.884,7,obj_7,0.0070,0.3750,1.0279,obj_7,0.01610071345287188,0
1784267621.884,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267621.884,9,blue box,1.9124,-0.8019,0.7342,,,1
1784267622.385,0,obj_0,2.7581,-0.9431,1.1950,obj_0,0.034394000000783395,0
1784267622.385,1,obj_1,2.8864,-0.6053,1.0856,obj_1,0.014508567186447748,0
1784267622.385,2,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.02187917374649068,0
1784267622.385,3,brown bottle,1.7711,-0.9660,1.2372,obj_3,0.006128854441667539,0
1784267622.385,4,brown teddy bear,1.4677,0.5973,1.0844,obj_4,0.021180886149416437,0
1784267622.385,5,brown banana,2.0110,0.6082,1.0255,obj_5,0.011684645510450679,0
1784267622.385,6,obj_6,0.0008,0.0000,1.0438,obj_6,0.0043548382743488975,0
1784267622.385,7,obj_7,0.0069,0.3750,1.0279,obj_7,0.016273546507065237,0
1784267622.385,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267622.385,9,blue box,1.9126,-0.8019,0.7338,,,1
1784267622.881,0,obj_0,2.7751,-0.9381,1.1942,obj_0,0.05203301723867104,0
1784267622.881,1,obj_1,2.8864,-0.6053,1.0856,obj_1,0.014469250033256482,0
1784267622.881,2,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.0218754157756238,0
1784267622.881,3,brown bottle,1.7712,-0.9660,1.2372,obj_3,0.006079867363835576,0
1784267622.881,4,brown teddy bear,1.4676,0.5973,1.0846,obj_4,0.021015614726527115,0
1784267622.881,5,brown banana,2.0109,0.6080,1.0255,obj_5,0.011459035163940907,0
1784267622.881,6,obj_6,0.0018,0.0003,1.0438,obj_6,0.004139304389358106,0
1784267622.881,7,obj_7,0.0068,0.3750,1.0279,obj_7,0.016359974772332427,0
1784267622.881,8,gray scissors,0.3353,0.4276,1.7841,,,1
1784267622.881,9,blue box,1.9128,-0.8019,0.7336,,,1
1784267623.392,0,obj_0,2.7836,-0.9356,1.1938,obj_0,0.06086941716417995,0
1784267623.392,1,obj_1,2.8864,-0.6053,1.0856,obj_1,0.014449594886387442,0
1784267623.392,2,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.021873542621541113,0
1784267623.392,3,brown bottle,1.7712,-0.9660,1.2372,obj_3,0.0060554458554126145,0
1784267623.392,4,brown teddy bear,1.4676,0.5972,1.0847,obj_4,0.02093320245045015,0
1784267623.392,5,brown banana,2.0109,0.6079,1.0256,obj_5,0.011346276723113932,0
1784267623.392,6,obj_6,0.0023,0.0005,1.0438,obj_6,0.004132017462597842,0
1784267623.392,7,obj_7,0.0067,0.3750,1.0279,obj_7,0.0164031917853932,0
1784267623.392,8,gray scissors,1.9128,-0.8019,0.7334,,,1
1784267623.886,0,obj_0,2.7878,-0.9344,1.1936,obj_0,0.06528984061287085,0
1784267623.886,1,obj_1,2.8864,-0.6053,1.0856,obj_1,0.014439768174469552,0
1784267623.886,2,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.0218726075027748,0
1784267623.886,3,brown bottle,1.7712,-0.9660,1.2372,obj_3,0.006043253363710589,0
1784267623.886,4,brown teddy bear,1.4676,0.5972,1.0847,obj_4,0.02089205294298308,0
1784267623.886,5,brown banana,2.0109,0.6078,1.0256,obj_5,0.011289909594249208,0
1784267623.886,6,obj_6,0.0026,0.0006,1.0438,obj_6,0.004154179927470765,0
1784267623.886,7,obj_7,0.0067,0.3750,1.0279,obj_7,0.016424801005398892,0
1784267623.886,8,blue box,1.9128,-0.8019,0.7334,,,1
1784267624.384,0,obj_0,2.7899,-0.9337,1.1935,obj_0,0.06750048081603624,0
1784267624.384,1,obj_1,2.8864,-0.6053,1.0856,obj_1,0.01443485503440307,0
1784267624.384,2,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.021872140308015323,0
1784267624.384,3,brown bottle,1.7712,-0.9660,1.2372,obj_3,0.006037161715771142,0
1784267624.384,4,brown teddy bear,1.4676,0.5972,1.0848,obj_4,0.02087149244462036,0
1784267624.384,5,brown banana,2.0109,0.6078,1.0256,obj_5,0.011261729105662224,0
1784267624.384,6,obj_6,0.0027,0.0006,1.0438,obj_6,0.004171627602424487,0
1784267624.384,7,obj_7,0.0067,0.3750,1.0279,obj_7,0.01643560579294975,0
1784267624.384,8,blue box,1.9128,-0.8019,0.7334,,,1
1784267624.892,0,obj_0,2.7910,-0.9334,1.1934,obj_0,0.06860589595715641,0
1784267624.892,1,brown scissors,2.8864,-0.6053,1.0856,obj_1,0.014432398518407111,0
1784267624.892,2,gray canned food,3.2615,-0.6382,1.1338,obj_2,0.021871906801798256,0
1784267624.892,3,brown bottle,1.7712,-0.9660,1.2372,obj_3,0.006034117045341657,0
1784267624.892,4,brown teddy bear,1.4675,0.5972,1.0848,obj_4,0.020861215771577613,0
1784267624.892,5,brown banana,2.0109,0.6078,1.0256,obj_5,0.011247639637073384,0
1784267624.892,6,obj_6,0.0027,0.0006,1.0438,obj_6,0.004181921929103553,0
1784267624.892,7,black bowl,0.0067,0.3750,1.0279,obj_7,0.016441008231010103,0
1784267624.892,8,blue box,1.9129,-0.8019,0.7334,,,1
1784267625.382,0,obj_0,2.7915,-0.9333,1.1934,obj_0,0.06912667523714526,0
1784267625.382,1,brown scissors,2.8876,-0.6039,1.0858,obj_1,0.014217485258161628,0
1784267625.382,2,gray canned food,3.2616,-0.6382,1.1337,obj_2,0.021924357599657367,0
1784267625.382,3,brown bottle,1.7712,-0.9660,1.2372,obj_3,0.006062565313813332,0
1784267625.382,4,brown teddy bear,1.4676,0.5973,1.0849,obj_4,0.020709495798343816,0
1784267625.382,5,brown banana,2.0109,0.6079,1.0254,obj_5,0.011431570636224601,0
1784267625.382,6,obj_6,0.0025,0.0002,1.0433,obj_6,0.0046119787965339335,0
1784267625.382,7,black bowl,0.0074,0.3751,1.0280,obj_7,0.0157318596093995,0
1784267625.382,8,blue box,1.9129,-0.8019,0.7334,,,1
1784267625.878,0,obj_0,2.7917,-0.9332,1.1935,obj_0,0.06938710752113944,0
1784267625.878,1,brown scissors,2.8882,-0.6031,1.0859,obj_1,0.014201917456934797,0
1784267625.878,2,gray canned food,3.2616,-0.6382,1.1336,obj_2,0.021950897790176147,0
1784267625.878,3,brown bottle,1.7712,-0.9660,1.2372,obj_3,0.006076789596760882,0
1784267625.878,4,brown teddy bear,1.4676,0.5974,1.0850,obj_4,0.02063383124711489,0
1784267625.878,5,brown banana,2.0108,0.6079,1.0254,obj_5,0.011523942956102888,0
1784267625.878,6,gray tin can,0.0024,-0.0000,1.0430,obj_6,0.004854229403619502,0
1784267625.878,7,black bowl,0.0078,0.3752,1.0280,obj_7,0.015377620405891437,0
1784267625.878,8,blue box,1.9129,-0.8019,0.7334,,,1
1784267626.381,0,obj_0,2.7919,-0.9332,1.1935,obj_0,0.06951733418435495,0
1784267626.381,1,brown scissors,2.8885,-0.6028,1.0860,obj_1,0.014217323719155359,0
1784267626.381,2,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021964246251492247,0
1784267626.381,3,brown bottle,1.7712,-0.9660,1.2372,obj_3,0.006083901775108178,0
1784267626.381,4,brown teddy bear,1.4676,0.5974,1.0850,obj_4,0.02059604845898489,0
1784267626.381,5,brown banana,2.0108,0.6080,1.0253,obj_5,0.011570227982335113,0
1784267626.381,6,gray tin can,0.0023,-0.0001,1.0429,obj_6,0.004981034474946626,0
1784267626.381,7,black bowl,0.0079,0.3752,1.0280,obj_7,0.01520059141584136,0
1784267626.381,8,blue box,1.9129,-0.8019,0.7334,,,1
1784267626.882,0,obj_0,2.7919,-0.9332,1.1935,obj_0,0.06958245012903826,0
1784267626.882,1,brown scissors,2.8887,-0.6026,1.0860,obj_1,0.014230810690120981,0
1784267626.882,2,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.021970940032065536,0
1784267626.882,3,brown bottle,1.7712,-0.9660,1.2372,obj_3,0.006087457873462657,0
1784267626.882,4,brown teddy bear,1.4676,0.5975,1.0850,obj_4,0.020577169516325183,0
1784267626.882,5,brown banana,2.0108,0.6080,1.0253,obj_5,0.011593394866837744,0
1784267626.882,6,gray tin can,0.0023,-0.0002,1.0428,obj_6,0.0050457334559434715,0
1784267626.882,7,black bowl,0.0080,0.3752,1.0280,obj_7,0.015112100502639142,0
1784267627.384,0,obj_0,2.7920,-0.9331,1.1935,obj_0,0.0696150087525099,0
1784267627.384,1,brown scissors,2.8888,-0.6025,1.0860,obj_1,0.014238995855921973,0
1784267627.384,2,gray canned food,3.2617,-0.6383,1.1336,obj_2,0.02197429180462415,0
1784267627.384,3,brown bottle,1.7712,-0.9660,1.2372,obj_3,0.006089235924930496,0
